Project,Id,Date of observation,Latitude,Longitude,Observer,Upload date,Edition date,Highlighted,Highlight type,Validated,Species,Photo name,Comments,Editor,Editor comments,Link,Habitat,Depth,Abundance
Crustacis Decàpodes,402948,2014-07-13,40.912,0.8333,Pere Abelló i Sala,2014-07-16 12:42:51+00:00,2025-10-20 11:40:28.670291+00:00,No,No destacada,Yes,Clibanarius erythropus,4-598--20140713-20140713_085_2_clibanarius.webp,Observadors del Mar: Taller observació crancs i peixos,,,https://www.observadoresdelmar.es/Observations/402948,,,25
Crustacis Decàpodes,402949,2014-07-13,40.912,0.8333,Pere Abelló i Sala,2014-07-16 12:43:43+00:00,2014-07-16 13:33:17+00:00,No,No destacada,Yes,Palaemon elegans,,Observadors del Mar: Taller observació crancs i peixos,,,https://www.observadoresdelmar.es/Observations/402949,,,25
Crustacis Decàpodes,402950,2014-07-13,40.912,0.8333,Pere Abelló i Sala,2014-07-16 12:44:18+00:00,2014-07-16 13:30:07+00:00,No,No destacada,Yes,Palaemon elegans,,Observadors del Mar: Taller observació crancs i peixos,,,https://www.observadoresdelmar.es/Observations/402950,,,25
Crustacis Decàpodes,402977,2014-07-16,39.361,3.231,Juan Antonio Torres Balaguer,2014-07-17 18:24:25+00:00,2025-10-20 11:41:34.480923+00:00,No,No destacada,Yes,Dardanus calidus,4-602--20140716-dsc01247-1.webp,Este ejemplar estaba en una grieta en una gran roca en compañía de varias gambas lady escarlata a las cuales fue imposible fotografiar.,,,https://www.observadoresdelmar.es/Observations/402977,,,2
Crustacis Decàpodes,402986,2014-07-18,39.536,2.3766,LENKA JUSKANICOVA,2014-07-20 21:10:57+00:00,2025-10-20 11:40:40.033140+00:00,No,No destacada,Yes,Liocarcinus corrugatus,4-99999--20140718-img_0261.webp,No puedo encontrar que de que cangrejo se trata.Estava durante la nocturna paseando por un fondo arenoso en 16 metros.,,"P.Abelló: Se trata de un Liocarcinus corrugatus, una especie de cangrejo portúnido, que suele ir asociada a fondos mixtos rocosos, con piedras o arenas gruesas, pero por lo que parece de noche hace incursiones a zonas arenosas. Buena foto y buena observación. Gracias.",https://www.observadoresdelmar.es/Observations/402986,,,1
Crustacis Decàpodes,402993,2014-07-18,42.0602,3.2135,Albert Pessarrodona Silvestre,2014-07-23 09:55:28+00:00,2025-10-20 11:40:40.361224+00:00,No,No destacada,Yes,Inachus phalangium,4-619--20140718-dsc05631.webp,,,P.Abelló: Moltes gràcies per l'observació. Es trobava a la base d'una actínia?,https://www.observadoresdelmar.es/Observations/402993,,,25
Crustacis Decàpodes,402997,2014-07-15,41.143,1.4141,Arnau Ribera Tort,2014-07-25 23:46:19+00:00,2025-10-20 11:40:40.544147+00:00,Yes,Fotografia excel·lent,Yes,Necora puber,4-640--20140715-necora.webp,,,"P.Abelló: Moltes gràcies per l'observació, Arnau. Hi ha molt poca informació sobre la presència i hàbitat d'aquesta espècie a la Mediterrània. Fa temps que no en veig jo en aquesta platja. Gràcies de nou i fins la propera.",https://www.observadoresdelmar.es/Observations/402997,,,1
Crustacis Decàpodes,403017,2014-07-29,39.4924,2.4666,Juan Antonio Torres Balaguer,2014-07-30 12:35:54+00:00,2025-10-20 11:40:36.287087+00:00,No,No destacada,Yes,Dardanus calidus,4-602--20140729-dsc01415-1.webp,"Este ejemplar se encontraba en una zona rocosa y con abundantes algas, no llevaba las típicas anemonas adheridas.",,,https://www.observadoresdelmar.es/Observations/403017,,,1
Crustacis Decàpodes,403022,2013-12-17,39.534,2.59,LENKA JUSKANICOVA,2014-07-31 05:52:02+00:00,2025-10-20 11:40:40.958143+00:00,No,No destacada,Yes,Inachus phalangium,4-619--20131217-img_0509.webp,,,"P.Abelló: Gracias, Lenka, por esta bella imagen de este cangrejo que se encuentra de una manera prácticamente exclusiva asociado a las anémonas.",https://www.observadoresdelmar.es/Observations/403022,,,1
Crustacis Decàpodes,403023,2014-07-30,39.4924,2.4666,Juan Antonio Torres Balaguer,2014-07-31 18:02:45+00:00,2025-10-20 11:40:41.056665+00:00,No,No destacada,Yes,Gnathophyllum elegans,4-611--20140730-dsc01538-1.webp,"Este ejemplar no se si realmente es este su nombre ya que para fotografiarlo tuve que emplear luz roja, y así y todo se esconden con mucha rapidez por lo cual es muy difícil hacerles una buena foto.",,"P.Abelló: Gracias Juan Antonio por esta bella imagen de Gnathophyllum elegans, y de un ermitaño que no puedo identificar, asociados a una estrella de mar. Y gracias a tus esfuerzos por conseguir buenas imágenes, que no siempre es posible. Hasta la próxima.",https://www.observadoresdelmar.es/Observations/403023,,,2
Crustacis Decàpodes,403024,2014-07-30,39.4924,2.4666,Juan Antonio Torres Balaguer,2014-07-31 18:07:30+00:00,2025-10-20 11:40:41.148303+00:00,Yes,Fotografia excel·lent,Yes,Brachycarpus biunguiculatus,4-99998--20140730-dsc01539-1.webp,"Este ejemplar lo tuve que fotografiar con luz roja para no asustarlo y así y todo se escondía muy rápido, por lo tanto no se si realmente se trata de esta especie.",,"P.Abelló: La primera observación de esta especie en este portal. Es una especie de la que existen muy pocas citas en nuestras costas. Según la información que tengo en este momento, en aguas peninsulares y baleares sólo se conoce de las costas de Andalucía y Mallorca. Muy buena observación.",https://www.observadoresdelmar.es/Observations/403024,,,2
Crustacis Decàpodes,403025,2014-07-30,39.4924,2.4666,Juan Antonio Torres Balaguer,2014-07-31 18:15:50+00:00,2025-10-20 11:40:15.013826+00:00,No,No destacada,No,Periclimenes aegylios,4-834--20140730-dsc01511-1.webp,Este ejemplar esta conviviendo con una anemona Anemonia viridis.,,,https://www.observadoresdelmar.es/Observations/403025,,,1
Crustacis Decàpodes,403032,2014-07-28,39.534,2.59,LENKA JUSKANICOVA,2014-08-02 05:25:28+00:00,2025-10-20 11:40:41.570025+00:00,No,No destacada,Yes,Pilumnus,4-616--20140728-img_0588.webp,"No estoy nada segura con la identificación.Estava muerto, sin los ojos.",,"P.Abelló: Hola Lenka, no se trata de una Homola barbata, sino de una muda de alguna de las especies del género Pilumnus. No me atrevo a identificarla a nivel de especie ya que la sistemática de este género es compleja y todavía no está totalmente definida. Se están realizando estudios genéticos para tratar de clarificar el tema. Se trata de una muda porque al mudar el caparazón la córnea pigmentada no se pierde sino que se queda con el ejemplar ""blando"", recién mudado. Te envío por correo una foto de Homola barbata; verás que el rostro y los dos últimos pares de patas son muy distintos. Gracias por esta observación.",https://www.observadoresdelmar.es/Observations/403032,,,1
Crustacis Decàpodes,403033,2014-07-28,39.534,2.59,LENKA JUSKANICOVA,2014-08-02 05:30:26+00:00,2025-10-20 11:40:41.897834+00:00,Yes,Fotografia excel·lent,Yes,Macropodia rostrata,4-633--20140728-img_0514.webp,,,"P.Abelló: Hola Lenka, creo que has acertado en la identificación de esta especie. En el Mediterráneo existen varias especies de este género, pero este individuo tiene el rostro corto, el ""cuello"" relativamente largo y aparentemente sin espinas. Le falta a la foto un pelín más de resolución para poder apreciar si el dáctilo del último par de patas es fino y no curvo, pero aparentemente es así. Muy buena observación ya que es difícil fijarse en esta especie. Muchas gracias; es la primera observación de esta especie en nuestro portal.",https://www.observadoresdelmar.es/Observations/403033,,,1
Crustacis Decàpodes,403035,2014-07-31,39.536,2.3766,LENKA JUSKANICOVA,2014-08-02 05:46:41+00:00,2025-10-20 11:40:36.492574+00:00,Yes,Fotografia excel·lent,Yes,Galathea squamifera,4-99999--20140731-img_0693.webp,"Me ha sorprendido  su comportamiento.Estava como cuidando una bolita , parecía como una ascidia blanca peluda aunque no la he visto nunca , la que tocava o movía detrás y ni se imutava de 40 flashes que le disparava, parecía muy concentrado .Estana en un abujero en 3 m de profundidad.No sé si la bolita blanca era una comida, no lo parecía o tiene que ver con la reprodución.",,"La bolita creo que es una esponja. Desconocía este comportamiento. Una foto muy interesante. Una vez más, gracias.",https://www.observadoresdelmar.es/Observations/403035,,,1
Crustacis Decàpodes,403036,2014-07-30,39.536,2.3766,LENKA JUSKANICOVA,2014-08-03 02:46:45+00:00,2025-10-20 11:40:42.887800+00:00,No,No destacada,Yes,Periclimenes aegylios,4-834--20140730-img_0217.webp,lO HE ENCONTRADO EN LA PROFUNDIDAD DE 6 METROS EN SU ANEMONA - Anemona viridis,,"P.Abelló: Efectivamente se trata de un ejemplar de Periclimenes aegylios. Se puede reconocer por el dibujo en forma de V a lo largo de la zona dorsal del abdomen. Gracias a estas observaciones ya tenemos más conocimiento de la distribución, hábitat, profundidades y especies a las que se asocia. Muchas gracias.",https://www.observadoresdelmar.es/Observations/403036,,,1
Crustacis Decàpodes,403037,2014-06-03,39.539,2.5927,LENKA JUSKANICOVA,2014-08-03 02:55:36+00:00,2025-10-20 11:40:43.288328+00:00,Yes,Fotografia excel·lent,Yes,Periclimenes aegylios,4-834--20140603-img_0408a.webp,"Este Peri le he encontado  en la anemona Aiptasia mutabilis en muy poca profundidad de 0,5 m.",,P.Abelló: Efectivamente se trata de un ejemplar de Periclimenes aegylios. Se puede reconocer por el dibujo en forma de V a lo largo de la zona dorsal del abdomen. Excelente fotografía. Felicidades y muchas gracias.,https://www.observadoresdelmar.es/Observations/403037,,,1
Crustacis Decàpodes,403038,2014-07-29,39.536,2.3766,LENKA JUSKANICOVA,2014-08-03 03:02:12+00:00,2025-10-20 11:40:16.006226+00:00,Yes,Fotografia excel·lent,Yes,Periclimenes aegylios,4-834--20140729-img_0576.webp,"Este peri ,casi transparente comparado con los de más aegylios, se encontarva en la anemona Condylactis aurantiaca en la profundidad de 20 metros en el medio de la arena.",,"P.Abelló: Efectivamente se trata de un ejemplar de Periclimenes aegylios. Se puede reconocer por el dibujo en forma de V a lo largo de la zona dorsal del abdomen. Gracias a estas observaciones ya tenemos más conocimiento de la distribución, hábitat, profundidades y especies a las que se asocia. Muchas gracias.",https://www.observadoresdelmar.es/Observations/403038,,,1
Crustacis Decàpodes,403039,2011-07-03,39.462,2.4715,LENKA JUSKANICOVA,2014-08-03 03:18:40+00:00,2025-10-20 11:40:43.460090+00:00,Yes,Fotografia excel·lent,Yes,Periclimenes amethysteus,4-659--20110703-peri amethysteus.webp,Este peri se encontrava en - 7 metros en la anemona - Cribrinopsis crassa .,,"P.Abelló: Fantástica fotografía de esta especie, perfectamente identificada. Felicidades y muchas gracias.",https://www.observadoresdelmar.es/Observations/403039,,,1
Crustacis Decàpodes,403040,2014-07-27,39.534,2.59,LENKA JUSKANICOVA,2014-08-03 05:32:25+00:00,2025-10-20 11:40:43.667140+00:00,No,No destacada,Yes,Processa,4-671--20140727-img_0560a.webp,No estoy segura de la especie.Era toda muy blanca- incolora y se movía en el fondo de la arena gruesa en 6 m.,,"P.Abelló: La forma del cefalotórax y abdomen (no se ve el rostro)permitirían asignar este ejemplar al género Processa. No puedo apreciar suficientes detalles, pero podría tratarse de Processa macrophthalma, sin poder garantizarlo, por lo menos de momento. No tengo mucha experiencia con las especies costeras de Processa; son difíciles de identificar y hay unas cuantas; adicionalmente también falta información sobre las pautas de coloración, que pueden variar en función de los ritmos de actividad día/noche. Muchas gracias. 10/10/2015: P.Abelló: De momento vamos a validar las especies del género Processa a nivel de especie, en espera de poder realizar una valoración de las pautas de coloración conocidas de las especies de este género.",https://www.observadoresdelmar.es/Observations/403040,,,1
Crustacis Decàpodes,403041,2014-07-31,39.536,2.3766,LENKA JUSKANICOVA,2014-08-03 05:40:22+00:00,2025-10-20 11:40:43.825704+00:00,No,No destacada,Yes,Pisa,4-99999--20140731-img_0667a.webp,"He pillado dos estos ejemplares durante  10 minutos, durante la nocturna subiendo por las ojas de la poseidonia en la profundidad de 16 m.No los he visto nunca anteriormente.No es muy buena foto, eran un poco más rojos y me ha sorprendido la cabeza tan pronunciada.",,"P. Abelló: Vamos a validar provisionalmente esta especie a nivel de género, como Pisa sp. en espera de poder discutir los caracteres que se observan con otros especialistas.",https://www.observadoresdelmar.es/Observations/403041,,,2
Crustacis Decàpodes,403042,2014-07-28,39.534,2.59,LENKA JUSKANICOVA,2014-08-03 05:50:26+00:00,2025-10-20 11:40:44.107824+00:00,No,No destacada,Yes,Processa,4-842--20140728-img_0465.webp,Estava moviendose en el fondo de la arena  gruesa y entre la poseidonia  en la profundidad de 6m.,,"P.Abelló: De momento vamos a validar las especies del género Processa a nivel de especie, en espera de poder realizar una valoración de las pautas de coloración conocidas de las especies de este género.",https://www.observadoresdelmar.es/Observations/403042,,,1
Crustacis Decàpodes,403045,2014-08-03,39.536,2.3766,LENKA JUSKANICOVA,2014-08-05 05:14:32+00:00,2025-10-20 11:38:17.067260+00:00,No,No destacada,No,,4-99998--20140803-img_0054x.webp,"A este peri he encontrado en la anemona Condylactis aurantiaca en el fondo de la arena gruesa en 17 m.Tiene tamaňo solo como 0,5 cm.",,,https://www.observadoresdelmar.es/Observations/403045,,,1
Crustacis Decàpodes,403048,2012-04-02,39.462,2.4715,LENKA JUSKANICOVA,2014-08-06 18:00:43+00:00,2025-10-20 11:41:42.728304+00:00,No,No destacada,Yes,Gnathophyllum elegans,4-611--20120402-camaron.webp,,,,https://www.observadoresdelmar.es/Observations/403048,,,1
Crustacis Decàpodes,403049,2011-07-31,39.462,2.4715,LENKA JUSKANICOVA,2014-08-06 18:11:11+00:00,2025-10-20 11:38:24.363688+00:00,No,No destacada,No,,4-99998--20110731-img_2275.webp,,,"P. Abelló: Lo siento, Lenka, todavía no hemos podido crear una sección para moluscos, por lo que no podemos visualizar esta observación y foto en esta sección de crustáceos. La conservamos no visible para cuando podamos ya crear una sección para moluscos y/o grupos varios. De todas maneras, muchas gracias. Saludos, PERE.",https://www.observadoresdelmar.es/Observations/403049,,,2
Crustacis Decàpodes,403055,2014-07-29,36.2253,-5.3138,Samuel Garrido ,2014-08-07 09:44:00+00:00,2025-10-20 11:40:44.125859+00:00,No,No destacada,Yes,Inachus phalangium,4-619--20140729-inachus phalangium p.webp,"En una excursión con snorkel observamos 2 individuos pequeños de esta especie dentro de su correspondiente anémona. También había restos de otros ejemplares de mayor tamaño que habían servido de alimento, probablemente para algún pulpo.
 
 https://www.youtube.com/watch?v=0UDDfepom9E",,"P.Abelló: Muchas gracias por la observación, una de las más sureñas que tenemos en el portal. Efectivamente, esta especie se asocia de una manera practicamente exclusiva con Anemonia. Saludos y hasta la próxima.",https://www.observadoresdelmar.es/Observations/403055,,,2
Crustacis Decàpodes,403069,2014-08-09,37.6318,-0.6898,Alessandro  Di Marzio,2014-08-09 20:57:07+00:00,2025-10-20 11:41:45.649731+00:00,No,No destacada,Yes,Eriphia verrucosa,4-595--20140809-file0207.webp,,,"P.Abelló: Muchas gracias, Alessandro, por esta observación. Se trata de una Eriphia verrucosa, no de un Cancer pagurus. Ambas especies tienen las pinzas con las puntas oscuras, pero en este caso las pinzas son ""peludas"", con muchas setas, no lisas como en Cancer pagurus (por cierto, extremadamente raro en el Mediterráneo). ",https://www.observadoresdelmar.es/Observations/403069,,,1
Crustacis Decàpodes,403070,2014-08-09,37.6318,-0.6898,Alessandro  Di Marzio,2014-08-09 21:10:47+00:00,2025-10-20 11:40:44.442685+00:00,No,No destacada,Yes,Percnon gibbesi,4-658--20140809-file0174.webp,,,"P.Abelló: Muchas gracias, Alessandro, por esta observación. Aunque la foto no sea muy nítida, se aprecia muy bien la coloración con franjas amarillas característica de esta especie que está colonizando desde hace varios años el Mediterráneo.",https://www.observadoresdelmar.es/Observations/403070,,,2
Crustacis Decàpodes,403071,2014-08-10,41.2075,1.7062,Pablo  Ruiz ,2014-08-10 01:29:06+00:00,2025-10-20 11:40:44.570712+00:00,No,No destacada,Yes,Pachygrapsus marmoratus,4-641--20140810-cangrejo.webp,,,"P.Abelló: Gracias, Pablo, por esta bella imagen de Pachygrapsus marmoratus. Poco a poco iremos conociendo mejor nuestras especies y su hábitat",https://www.observadoresdelmar.es/Observations/403071,,,3
